Date,Visiting Team,Home Team,Home Win,2PDiff,2PADiff,2P%Diff,3PDiff,3PADiff,3P%Diff,FTDiff,FTADiff,FT%Diff,ORBDiff,DRBDiff,ASTDiff,STLDiff,BLKDiff,TOVDiff,PFDiff,PTSDiff,PADiff
"Sun, Apr 18, 2021",Oklahoma City Thunder,Toronto Raptors,1,-0.5419778776411475,-0.6511582090893481,0.14569746110679793,1.669595027176697,1.3109519321516805,1.595997166908279,1.812003780480943,0.2786636274579968,3.0602883607556253,-0.35278929681732746,-2.024002371067389,1.5128073355551106,2.4731651684677383,1.9715639818559496,-2.362237656254674,3.0906252999622597,2.1611069712834174,-0.6419348602689235
"Tue, Apr 27, 2021",Oklahoma City Thunder,Boston Celtics,0,0.8376021745363174,0.2604632836357392,1.0198822277475852,1.209017088645195,0.5768188501467383,1.926203477303096,0.866610503708278,0.0,1.700160200419794,1.1759643227244223,-0.8674295876003104,1.1636979504270075,1.3093227362476259,1.9715639818559496,-1.5445400060126726,2.545220835263036,2.669602729232457,-0.6419348602689235
"Tue, Mar 16, 2021",Oklahoma City Thunder,Chicago Bulls,1,1.5766629167742447,0.7032508658164947,1.6026720721747765,0.5181501808479406,-0.13109519321516805,1.7060659370398847,-1.0241760498370536,-1.9506453922059774,2.244211464554128,-0.11759643227244387,0.21685739690007505,3.025614671110219,-0.2909606080550283,-0.179233089259631,-0.6359870612993364,0.9999081852819082,1.9322838802063482,-0.8559131470252315
"Wed, Feb 17, 2021",Oklahoma City Thunder,Memphis Grizzlies,1,2.364994375161368,1.9795209556316165,0.7770531259029221,-0.40300569621506444,-0.9438853911492103,0.935584546118645,0.866610503708278,0.05573272549160013,1.5641473843862106,1.4111571872693056,-0.21685739690008016,2.8510599785461697,3.055086384577795,1.254631624817422,-2.5439482451973423,0.5454044646992232,2.1611069712834174,-1.2838697205378473
"Mon, Mar 22, 2021",Oklahoma City Thunder,Minnesota Timberwolves,0,0.2463535807459758,-0.02604632836357429,0.4370923833203937,0.6332946654808169,0.5505998115037062,0.5503438506580252,1.575655461287776,0.8917236078655905,1.2241153443022519,0.587982161362211,-2.1685739690007706,1.9201016182045627,2.4731651684677383,1.9715639818559496,-1.8171058894266725,2.272518602913425,1.5254872738471184,0.42795657351261585
"Tue, Jan 19, 2021",Oklahoma City Thunder,Denver Nuggets,1,2.1679115105645863,0.9897604778158082,2.088330275864103,0.8060113924301298,0.0524380772860661,2.0913066325005047,0.630262184515111,-0.6130599804075938,2.6522499126548786,1.0583678904519782,-0.5060005927668486,3.2583542611956218,1.8912439523576814,0.5376992677788948,-1.9988164783693407,1.3635111617480549,3.4577711540534666,-0.8131174896739723
"Fri, Feb 12, 2021",Oklahoma City Thunder,Denver Nuggets,1,2.1679115105645863,0.9897604778158082,2.088330275864103,0.8060113924301298,0.0524380772860661,2.0913066325005047,0.630262184515111,-0.6130599804075938,2.6522499126548786,1.0583678904519782,-0.5060005927668486,3.2583542611956218,1.8912439523576814,0.5376992677788948,-1.9988164783693407,1.3635111617480549,3.4577711540534666,-0.8131174896739723
"Mon, Jan 25, 2021",Oklahoma City Thunder,Portland Trail Blazers,0,-0.29562429689517167,-0.3125559403628878,0.0,2.4756064196068266,1.7828946277262847,2.5315817130269274,2.284700418867277,0.5573272549159936,3.3323139928227925,1.1759643227244223,-0.5782863917335419,-0.058184897521349255,0.14548030402751355,1.4338647140770533,-4.179343545681347,1.1817096735149815,3.6357446693356312,0.8559131470252315
"Sat, Apr 3, 2021",Oklahoma City Thunder,Portland Trail Blazers,1,-0.29562429689517167,-0.3125559403628878,0.0,2.4756064196068266,1.7828946277262847,2.5315817130269274,2.284700418867277,0.5573272549159936,3.3323139928227925,1.1759643227244223,-0.5782863917335419,-0.058184897521349255,0.14548030402751355,1.4338647140770533,-4.179343545681347,1.1817096735149815,3.6357446693356312,0.8559131470252315
"Wed, Jan 27, 2021",Oklahoma City Thunder,Phoenix Suns,0,2.118640794415392,0.6251118807257736,2.6225542999223563,0.921155877063006,0.15731423185820204,2.146341017566307,0.5514794114507224,-1.114654509831987,3.7063492369151474,-1.0583678904519802,-0.28914319586677356,3.316539158716971,0.5819212161100555,0.17923308925963266,-2.907369423082677,1.3635111617480549,3.4831959419509206,-1.1554827484840637
"Fri, Apr 2, 2021",Oklahoma City Thunder,Phoenix Suns,1,2.118640794415392,0.6251118807257736,2.6225542999223563,0.921155877063006,0.15731423185820204,2.146341017566307,0.5514794114507224,-1.114654509831987,3.7063492369151474,-1.0583678904519802,-0.28914319586677356,3.316539158716971,0.5819212161100555,0.17923308925963266,-2.907369423082677,1.3635111617480549,3.4831959419509206,-1.1554827484840637
"Mon, Jan 4, 2021",Oklahoma City Thunder,Miami Heat,1,0.2463535807459758,-0.8595288359979404,2.1368960962330354,0.921155877063006,0.6816950047188742,1.0456533162502506,1.575655461287776,0.39012907844119504,2.2102082605457323,-1.7639464840866332,-0.5782863917335419,3.1419844661529215,1.745763648330168,-0.35846617851926377,-1.271974122598671,1.454411905864593,1.9577086681038025,-1.1982784058353229
"Fri, Feb 19, 2021",Oklahoma City Thunder,Milwaukee Bucks,1,1.5273922006250507,0.3125559403628859,2.1854619166019678,1.381733815594508,0.41950461828853813,2.7517192532901387,0.4726966383863339,-0.05573272549160019,1.190112140293856,0.23519286454488358,1.228858582433767,1.8619167206832117,1.4548030402751408,0.35846617851926366,-2.180527067312007,-0.9090074411653697,3.4831959419509206,-1.1126870911327984
"Sat, Dec 26, 2020",Oklahoma City Thunder,Charlotte Hornets,0,0.04927071614919587,-0.1823242985450182,0.38852656295146104,1.2665893309616327,0.7603521206479743,1.651031551974082,0.7090449575795009,0.11146545098319827,1.2241153443022519,1.0583678904519782,-1.1565727834670787,3.200169363674271,1.4548030402751408,0.8961654462981585,-0.8176976502420028,0.3636029764661499,1.8814343044114472,-0.5135478882151401
"Fri, Apr 16, 2021",Oklahoma City Thunder,Detroit Pistons,1,0.4927071614919516,0.3125559403628859,0.29139492221359586,0.0,-0.34084750235943806,0.6604126207896309,2.205917645802887,1.5047835882731824,1.15610893628546,0.0,-1.228858582433772,1.6291771305978109,0.872881824165084,1.6130978033366858,-0.7268423557706696,2.6361215793795747,1.1441154553853388,-0.6419348602689235
"Mon, Apr 19, 2021",Oklahoma City Thunder,Washington Wizards,1,2.463535807459758,1.7971966570866003,1.165579688854383,-1.1514448463287565,-1.8091136663693197,0.6604126207896309,3.151310922575552,2.229309019663974,1.4961409763694187,-0.7055785936346549,-0.9397153865670038,1.5128073355551106,0.14548030402751355,-0.7169323570385266,-1.9988164783693407,2.454320091146501,1.9577086681038025,-0.42795657351261573
